id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v17-1537-0,"XERES, de badajos, ou Xérès de los cavalleros","XERES, de badajos, ou Xérès de los cavalleros, (Géog. mod.)​ ville d’Espagne dans l’Estramadure, au royaume de Léon, sur le torrent d’Ardilla, à 4 lieues au midi de Badajos. Charles V. lui accorda le titre de cité. Son terroir est rempli d’excellens pâturages, où l’on nourrit quantité de bêtes à cornes. Long. 10. 40. latit. 38. 8. (D. J.)​","[[""38 8' N 10 40' E""]]",,38 8' N 10 40' E,38 8' N 10 40' E
v17-1551-0,XIMENA,"XIMENA, (Géog. mod.)​ ville d’Espagne, dans l’Andalousie, à cinq lieues au nord de Gibraltar, sur une montagne pleine de rochers, au pié de laquelle est du côté de l’orient, un pays très-fertile, arrosé par une petite branche du Guadiaro. L’ancienne Ximena est sur le sommet de la montagne, & l’on juge par les arcades & par les voûtes, qu’elle a été bâtie par les Maures. M. Conduitt y a trouvé l’inscription suivante sur une pierre d’une des portes de cette ville ruinée : L. Herennio Herenniano, L. Cornelius Herennius Rusticus Nepos ex testamento posuit nonis Martiis. Sex. Quintilio Condiano. Sex. Quintilio Maximo Coss. Le pere Mariana, liv. III. ch. ij. dit que la caverne où Crassus vint se cacher, étoit proche de Ximena. M. Conduitt fit sans succès trois lieues à la ronde pour la découvrir ; cependant il est vrai qu’il y a plusieurs cavernes dans cette partie de l’Espagne. Long. 12. 30. latit. 36. 15. (D. J.)​","[[""36 15' N 12 30' E""]]",,36 15' N 12 30' E,36 15' N 12 30' E
v17-1617-0,YASSI,"YASSI, (Géog. mod.)​ Les françois écrivent mal Iassi, & peut-être ai-je moi-même commis cette faute. C’est une grande ville de la Moldavie, sur la​ petite riviere de Scisa, qui se rend peu-à-près dans le Pruth, au nord-est de Soczowa. Long. 44. 56. latit. 47.


Yassi riche par son commerce avec l’Asie, est toute ouverte, sans portes & sans murailles ; mais on y voit une douzaine de vastes châteaux flanqués de tours terrassées. Tous ont du canon & des magasins d’armes pour se défendre. Ce sont autant de monasteres où des moines grecs font leur salut sous la protection du turc. Le christianisme n’a point de moines aussi anciens. S. Basile fut leur patriarche au quatrieme siecle ; mais il y avoit longtems que les perses & les indiens au sein de l’idolâtrie, avoient des moines. L’occident s’est livré plus tard à l’inaction de la vie contemplative. C’est dans ces forteresses basiliennes que le peuple cherche un asyle, lorsque les Tartares viennent à passer. On ne voit peut-être nulle part autant de moines rassemblés ; car le même spectacle se montre sur un côteau en face de la ville.


Cette grande quantité d’hommes qui consomment & ne produisent rien, diminue les richesses de Yassi, & les revenus de l’hospodar. L’ignorance où ils vivent doit moins s’attribuer à leur paresse, ou aux bornes de leur esprit, qu’à l’esclavage, & on s’apperçoit en général, qu’on tireroit un grand parti des Moldaves du côté des armes, des arts & des sciences, si on les mettoit en liberté. Comme le prince qui les gouverne achete cette souveraineté, c’est ensuite au peuple à rembourser l’acquéreur.


Jean Sobieski s’approchant de cette place en 1586, n’eut pas la douleur de donner bataille pour s’en rendre maître ; l’évêque, le clergé, les premiers de la ville & le peuple, lui en apporterent les clés. Il y entra en ami, & ménagea Yassi comme son bien propre. Les boutiques resterent ouvertes, les marchés libres ; & tout fut payé par le vainqueur comme par le bourgeois. Les soldats dispersés dans les monasteres, n’en troublerent point l’ordre ; & les femmes moldaves aussi piquantes par l’ajustement que par les graces, furent respectées. L’abbé Coyer. (D. J.)​","[[""47 N 44 56' E""]]",,47 N 44 56' E,47 N 44 56' E
v17-162-0,VERNON ou VERNON-SUR-SEINE,"VERNON ou VERNON-SUR-SEINE, (Géog. mod.)​ ville de France, en Normandie, sur la gauche de la Seine, dans une plaine, à 6 lieues au levant d’Evreux, à 7 au sud-ouest de Gisors, & à 10 au-dessus de Rouen.


Cette ville a eu ses seigneurs particuliers jusqu’à ce que Philippe en ait fait l’acquisition, & depuis lors les rois de France ont plusieurs fois donné Vernon en apanage aux reines. Il a ensuite fait partie du bailliage de Gisors, qui fut cédé avec le duché de Chartres & plusieurs autres terres, par François I. à Renée de France, duchesse de Ferrare. Le tout passa à la fille de la duchesse Renée-Anne d’Est, qui épousa en secondes noces le duc de Nemours ; & c’est par-là que le comté de Gisors vint à cette maison de Savoie. Louis XIV. réunit le total au domaine, mais dans la suite il donna Gisors & ses dépendances en apanage, avec le titre de vicomte, à son petit-fils le duc de Berry, qui mourut sans enfans avant le roi son ayeul l’an 1714.


Il y a à Vernon une église collégiale, un hôpital, & plusieurs couvens. Elle est bien peuplée, a de bonnes murailles, des fossés profonds, un gouverneur, un maire, & un college où l’on enseigne les humanités. Son bailliage est dans le ressort du présidial d’Andely. Son commerce consiste principalement en blé, toiles & couvertures de laine.


C’est à Vern, jadis château royal entre Paris & Compiegne, & non pas à Vernon, que se tint en 755 un concile national sous le regne de Pepin, pour la discipline ecclésiastique, pour les droits de l’Eglise, & pour les immunités en faveur des pélerins. Long. 19. 8. latit. 49. 4. (D. J.)​","[[""49 4' N 19 8' E""]]",,49 4' N 19 8' E,49 4' N 19 8' E
v17-1660-0,YOUGHILL,"YOUGHILL, (Géog. mod.)​ & par quelques-uns Younghall ; ville d’Irlande, dans la province de Mounster, au comté de Cork, avec un bon port, & un quai fortifié, à l’embouchure de la riviere Blackwater, sur les confins de Waterford, à huit milles au levant de Cloyn ; elle est riche, peuplée, & envoie deux députés au parlement d’Irlande. Longitude 9. 50. latit. 51. 50. (D. J.)​","[[""51 50' N 9 50' E""]]",,51 50' N 9 50' E,51 50' N 9 50' E
v17-1686-0,"YVOY, ou IVOY","YVOY, ou IVOY, (Géog. mod.)​ petite ville de France, dans le Luxembourg françois, sur le bord du Chier, à six lieues au midi de Sédan, & à 12 au couchant de Luxembourg. La paix de Riswick en assura la possession à la France ; elle fut érigée en duché en 1662, sous le nom de Carignan, en faveur du prince Eugene. Long. 22. 53. latit. 49. 38. (D. J.)​","[[""49 38' N 22 53' E""]]",,49 38' N 22 53' E,49 38' N 22 53' E
v17-170-0,VÉRONE,"VÉRONE, (Géog. mod.)​ en latin Verona. Voyez ce mot.


On sait que Vérone est une ville d’Italie dans l’état de Venise, capitale du Véronèse, sur l’Adige, à 25 lieues à l’ouest de Venise, à 8 au nord-est de Mantoue, & à 16 au midi de Trente. Longit. 28. 30. latit. 45. 23.


Vérone est une des fortes places d’Italie ; ses murailles sont garnies de bastions, outre trois châteaux qui les défendent. Son évêché est suffragant d’Udine ; l’air de cette ville est très doux, & les vivres y sont à bon marché ; mais elle est dépeuplée, les maisons mal bâties, les rues étroites, & les habitans fort pauvres.


Cette ville cependant conserve encore quelques restes d’antiquité, théatre, amphithéatre, étuves, bains, aqueducs, colonnes, & arcs de triomphes, qui sont autant de monumens de son ancienne splendeur, & des ravages des Barbares.


L’amphithéatre de Vérone est le plus entier de tous ceux qu’on connoisse en Europe ; on prétend qu’il a été bâti sous Auguste. Il est de forme ovale, de moyenne grandeur, & fait de pierres quarrées ; on voit à la face du dehors plusieurs colonnes, quelques restes de statues, & autres pieces de marbre, dont les portiques étoient revêtus en ouvrage dorique, ionique, corinthien, le tout d’une hauteur excessive. On comptoit dans cet amphithéatre quatre rangées de portiques & de colonnes entremêlées de statues de nymphes. Dix-huit grandes portes y donnoient entrée, & il y avoit quarante-deux rangs de degrés, où vingt-quatre mille personnes pouvoient demeurer assises, pour y voir les spectacles.​Le mur extérieur est tout désolé ; il n’en reste que sept trémeaux ; Panvinus rapporte qu’il fut abattu par un tremblement de terre en 1583 ; mais on a un peu réparé les bancs, à mesure que le tems les a voulu détruire.


Il y en avoit du tems de Misson quarante-quatre, & il ajoute qu’il a compté cinq cens trente pas dans le tour du plus élevé, & deux cens cinquante au plus bas. Antoine Desgodetz architecte, a écrit que le diametre de l’arène sur la longueur, est de deux cens trente-trois piés, mesure de France ; que l’autre diametre sur la largeur est de cent trente-six piés huit pouces : que l’épaisseur du bâtiment, sans le corridor extérieur, est de cent piés quatre pouces ; & qu’avec chaque épaisseur du mur & du corridor aux deux bouts de l’amphithéatre, il est de cent-vingt piés dix ponces ; de sorte que la longueur du tout est de quatre cens soixante & quatorze piés, huit pouces. Chaque degré a près d’un pié & demi de haut, & à-peu-près vingt-six pouces de large ; l’élévation du tout, est de quatre-vingt-treize piés, sept pouces & demi.


On voit encore à Vérone les vestiges d’un arc de triomphe, érigé en l’honneur de Marius, après la victoire qu’il remporta dans le territoire de cette ville. C’est en cet endroit, selon la commune opinion, que passoit la voie Emilienne qui conduisoit d’Arimini à Vérone, & à Aquilée. Il y reste un arc de marbre qui fut autrefois consacré à Jupiter, & tout proche, sont les débris d’un temple ; mais les curieux de tout ce qui concerne cette ville, trouveront de quoi se satisfaire dans l’histoire de Vérone par Muratori, Venise, 1732, in-fol. & in-8°. en 4 vol. avec figures, ainsi que dans la chronica della cita di Verona, descritta da Pietro Zagusta, in Verona, 1745, in-4°. 2. vol.


Cette ville se glorifie d’avoir produit sous l’ancienne Rome, Pline le naturaliste, Vitruve, Catulle, & Cornelius Nepos, dont j’ai parlé sous le mot Verona ; elle n’a pas été stérile en savans depuis le retour des Belles-Lettres. J’en vais nommer quelques-uns dont elle est la patrie ; Bianchini, Bossus, Fracastor, Guarini, Panvini, Noris, Scaliger, & Paul Emile.


Bianchini (François) physicien & mathématicien, naquit dans cette ville en 1662, & mourut en 1729, à 67 ans. On a de lui une édition d’Anastase le bibliothécaire, & quelques dissertations de physique.


Bossus (Matthieu) mérite un rang parmi les hommes illustres en vertu & en savoir, du xv. siecle. Il naquit à Vérone l’an 1427, & mourut à Padoue en 1502, à 75 ans ; il composa plusieurs livres de morale & de piété, entre autres celui de immoderato mulietum cultu, imprimé à Strasbourg, en 1509, in-4°. mais on répondit à son ouvrage, & les dames trouverent un apologiste qui plaida leur cause avec autant d’esprit que de savoir. Les femmes aimeront toujours d’être parées ; S. Jérome appelle le beau sexe philocosmon, le sexe amateur de la parure ; & il ajoute qu’il savoit beaucoup de femmes de la plus grande vertu qui se paroient pour leur seule satisfaction, sans avoir dessein de plaire à aucun homme. « L’affection des femmes, dit-il à Démétrias, est fort imparfaite ; car lorsque vous étiez dans le siecle, vous aimiez les choses du siecle ; comme de blanchir votre visage, de relever votre teint avec du vermillon, de friser vos cheveux, & d’orner votre tête de cheveux étrangers. L’objet de la passion & de la folie des dames de qualité, continue-t-il, est de rechercher la richesse des diamans, la blancheur des perles pêchées au fond de la mer rouge, le beau verd des émeraudes, & l’éclat des rubis ». Nos saints Jéromes disent que c’est toujours​ la même chose, & nous avons vu dans quelque autre article, que ce goût naturel au sexe est fort excusable.


Fracastor (Jérome) poëte & médecin du xvj. siecle, mourut d’apoplexie en 1553, à 71 ans ; sa patrie lui fit élever une statue en 1559. Ses ouvrages ont été imprimés à Padoue en 1735, 2. vol. in-4°. mais son poëme intitulé Syphilis, méritoit seul cet honneur.


Fratta (Jean) poëte italien véronois, du xvj. siecle. On a de lui des églogues médiocres, & un poëme héroïque, intitulé la Maltéïde, auquel le Tasse donnoit son suffrage ; mais la postérité ne l’a point confirmé.


Guarini, natif de Vérone, a été l’un des premiers qui ont rétabli les Belles-Lettres dans l’Italie au xv. siecle. Il mourut à Ferrare en 1460 ; sa traduction d’une partie de Strabon, étoit bonne pour le tems ; mais son nom a été encore plus illustré par son petit-fils, auteur du Pastor-Fido, poëme pastoral, qu’Aubert le Mire a mis plaisamment au nombre des livres de piété, croyant que c’étoit un traité théologique des devoirs des pasteurs.


Panvini (Onuphre) religieux de l’ordre de saint Augustin, dans le xvj. siecle, étoit savant littérateur, comme il paroît par ses ouvrages sur les fastes consulaires, les fêtes & les triomphes des Romains ; mais il n’osoit avouer qu’il ignoroit quelque chose, par sa présomption d’avoir des lumieres dont les autres manquoient. Il inventoit des inscriptions & des monumens dont il servoit à autoriser ses sentimens, ou ses rêveries. Cette fraude découverte, a décrié ses ouvrages, qui auroient été estimables, s’il eût eu moins d’imagination, & sur-tout s’il eût eu de la bonne foi ; il est mort en 1578, âgé d’environ 40 ans.


Noris (Henri) l’un des savans hommes du xvj. siecle, s’éleva par son mérite au cardinalat. Il dut cette dignité à Innocent XII. qui l’employa en 1702 à la réformation du calendrier. Il mourut à Rome en 1704, à 73 ans ; toutes ses œuvres ont été recueillies, & imprimées à Vérone en 1729, en 5 vol. in-fol. On estime beaucoup son traité sur les époques des Syro-Macedoniens, ainsi que son histoire pélagienne, dont-il donna la quatrieme édition en 1702. Quand ce dernier ouvrage parut pour la premiere fois, il fut déféré au tribunal de l’inquisition, qui heureusement étoit tout dévoué à l’auteur ; en sorte que ce livre non seulement sortit de l’examen sans flétrissure, mais le pape Clément X. honora Noris du titre de qualificateur du saint office. Ses ennemis revinrent à la charge en 1692, & attaquerent encore son histoire pélagienne, mais sans succès ; tous les témoignages des examinateurs lui furent si favorables, que sa sainteté pour marquer à l’auteur son estime particuliere, le nomma consulteur de l’inquisition, membre de toutes les congrégations, & bibliothécaire du Vatican.


Scaliger (Jules-César) critique, poëte, médecin, philosophe, & l’un des plus habiles hommes du xvj. siecle, naquit en 1484, au château de Ripa, dans le territoire de Vérone. Il se disoit descendu des princes de l’Escale souverains de Vérone, & qui s’y rendirent formidables par leurs conquétes ; mais la gloire de la naissance de Scaliger lui fut contestée, & les lettres de naturalité qu’il obtint en France, sont entierement contraires à sa prétention, vu qu’il n’y est qualifié que médecin natif de Vérone : on trouvera ces lettres dans le dictionnaire de Bayle, au mot Vérone.


Scaliger est mort à Agen le 21 Octobre 1558, à 75 ans ; son traité de l’art poëtique, son livre des causes de la langue latine, & ses exercitations contre Cardan, sont ses trois ouvrages les plus estimés.​On remarque en général dans tous les écrits de cet auteur beaucoup de génie, de critique, & d’érudition, mais aussi beaucoup de vanité & d’esprit satyrique. Son fils Scaliger (Joseph-Juste) marcha sur ses traces, le surpassa même en érudition, mais non pas en génie.


Emilio (Paolo) en latin Æmilius Paulus, (nom que nous avons francisé en celui de Paul Emile), étoit un savant de Verone, dont la réputation se répandit au-delà des monts. Le cardinal de Bourbon l’attira dans ce royaume sous le regne de Louis XII. & lui fit donner un canonicat de la cathédrale de Paris, où il fut enterré l’an 1529. On l’engagea à faire en latin l’histoire des rois de France, & il s’appliqua à ce travail avec un grand soin : il y employa bien des années, sans avoir pu mettre la derniere main au dixieme livre qui devoit comprendre les commencemens du regne de Charles VIII. C’étoit un homme difficile sur son travail, & qui trouvoit toujours quelque chose à corriger.


Son histoire s’étend depuis Pharamond jusqu’à l’an 1488, qui est le cinquieme du regne de Charles VIII. Le dixieme livre fut trouvé parmi ses papiers en assez mauvais état ; un parent de l’auteur se donna le soin de l’arranger, & de le mettre en ordre.


Les éditions de cet ouvrage sont en assez grand nombre ; la premiere contenoit neuf livres, & parut avant l’année 1539 ; la seconde en 1539 ; elle fut suivie par celles de 1544, de 1550, de 1555, de 1566, de 1576, toutes chez le même Vascosan. On en fit aussi une édition à Bâle en 1601 in-fol. il y en a plusieurs versions françoises ; les unes sont completes, & les autres incompletes.


Juste Lipse porte de l’histoire de Paul Emile un jugement fort avantageux, quoique mêlé de quelques traits de censure. On ne peut nier que cette histoire ne soit géneralement parlant bien écrite ; & l’auteur n’avoit alors en France aucun rival dans la belle latinité ; mais ses harangues sont controuvées à plaisir, & déplacées dans plusieurs endroits, où il fait parler des barbares doctement & éloquemment, comme auroient parlé les anciens Romains. On peut encore lui reprocher d’être trop diffus sur les matieres étrangeres, & trop serré sur son principal sujet. (Le chevalier de Jaucourt.)​","[[""45 23' N 28 30' E""]]",,45 23' N 28 30' E,45 23' N 28 30' E
v17-1738-0,ZAGRAB ou ZAGRABIA,"ZAGRAB ou ZAGRABIA, (Géogr. mod.)​ & par les Allemands Agram, ville de la basse-Hongrie, dans l’Esclavonie, sur la rive gauche de la Save, capitale d’un comté du même nom, à 10 lieues au nord-est de Carlostad, & à 50 au sud-ouest de Bade. Elle a un évêché suffragant de Colocza. Long. 34. 10. latit. 45. 52. (D. J.)​","[[""45 52' N 34 10' E""]]",,45 52' N 34 10' E,45 52' N 34 10' E
v17-1774-1,Zamora,"Zamora, (Géog. mod.)​ ville de l’Amérique méridionale, dans le Pérou, audience de Quito, près des Andes, à 70 lieues de la mer du sud, & à 20 de Loxa. Les mines d’or des environs de cette ville sont très-riches, & travaillées par des negres. Un trésorier du roi d’Espagne réside à Zamora. Long. 24. 46. latit. meridionale 5. 8. (D. J.)​","[[""5 8' S 24 46' E""]]",,5 8' S 24 46' E,5 8' S 24 46' E
v17-1847-0,ZEITON,"ZEITON, (Géog. mod.)​ ville de la Turquie européenne, dans la Janna, au fond d’un golfe de même nom, proche la riviere d’Agriomela. Elle est bâtie sur des côteaux. Il y a un château qui n’est habité que par des mahométans ; mais dans la ville il y a des chrétiens & des turcs. Longitude 41. latitude 39. 12.


Le golfe de Zéiton, appellé anciennement Maliacus Sinus, est au midi du golfe de Volo, sur les confins de la Janna & de la Livadie. Il prend son nom de la ville, qui est placée dans le fond. (D. J.)​","[[""39 12' N 41 E""]]",,39 12' N 41 E,39 12' N 41 E
v17-188-0,VERSAILLES,"VERSAILLES, (Géog. mod.)​ ville de l’île de France, à quatre lieues au couchant de Paris. Ce n’étoit autrefois qu’un prieuré, dépendant de S. Magloire ; c’est à présent une ville assez considérable, où l’on arrive de Paris, de Sceaux & de Saint Cloud par trois longues avenues, & où la plûpart des seigneurs de la cour ont fait bâtir des hotels. Il y a dans cette ville deux paroisses, dont les peres de la mission sont curés. Long. 19. 50. 38. lat. 48. 48.16. Parlons du château.


En 1630, Louis XIII. acheta pour 20 mille écus la terre de Versailles, & y fit bâtir un petit château pour loger ses équipages de chasse. Ce n’étoit encore proprement qu’une maison de campagne, que Bassompierre appelle le chétif château de Versailles. Louis XIV. trouva la maison de campagne à son gré ; il fit de la terre une ville, & du petit château un celebre palais, un abîme de dépense, de magnificence, de grand & de mauvais goût ; préférant une situation des plus ingrates, basse, & couverte de brouillards, à celle qu’offre S. Cloud sur la Seine ou Charenton au confluent des deux rivieres.


Mais il eut encore été plus désirable, dit un historien moderne, que ce monarque eut préféré son Louvre & sa capitale à son nouveau palais, que le duc de Créqui nommoit plaisamment un favori sans mérite. Si la postérité admire avec reconnoissance ce qu’on a fait de grand pour le public, la critique se joint à l’étonnement quand on voit ce que Louis XIV. a fait de superbe, & de défectueux pour son habitation. La description de cette habitation remplit cinquante-six colonnes in-folio dans la Martiniere, & un volume in-12. dans Piganiol de la Force.


On ne peut que regretter les 8 millions de rente qui formerent en trois reprises, un emprunt de 160 millions perdus à la construction de Versailles, & qui pouvoient être si sagement employés à plusieurs ouvrages utiles & nécessaires au royaume. On connoît ce qu’un de nos poëtes lyriques a dit de cette entreprise de Louis XIV. lorsqu’on y travalloit encore :



Pour la troisieme fois du superbe Versailles
Il faisoit aggrandir le parc délicieux :
Un peuple malheureux de ses vastes murailles
Creusoit le contour spacieux.
Un seul contre un vieux chène appuyé sans mot dire,
Sembloit à ce travail ne prendre aucune part.
A quoi rêves-tu-là, dit le prince ? Hélas, sire,
Répond le champêtre vieillard :
Pardonnez, je songeois que de votre héritage
Vous avez beau vouloir élargir les confins :
Quand vous l’agrandiriez trente fois davantage,
Vous aurez toujours des voisins.


(Le chevalier de Jaucourt.)​","[['48 48\' 16"" N 19 50\' 38"" E']]",,"48 48' 16"" N 19 50' 38"" E","48 48.16' N 19 50' 38"" E"
v17-1999-1,Zolnock,"Zolnock, (Géog. mod.)​ ville de la haute Hongrie, capitale du comté de même nom, sur la droite de la Teisse, à son confluent avec la Zagiwa, à 20 lieues au levant de Bude, & à 24 au nord est de Colocza ; les Turcs s’en saisirent en 1554, mais les Impériaux la leur reprirent en 1685. Long. 37. 42. latit. 47. 12. (D. J.)​​","[[""47 12' N 37 42' E""]]",,47 12' N 37 42' E,47 12' N 37 42' E
v17-20-0,VENLO,"VENLO, (Géograph. mod.)​ ville des Pays-bas, dans le haut quartier de la province de Gueldre, sur la rive droite de la Meuse, à 4 lieues au-dessus de Ruremonde.


Venlo tire son nom des deux mots flamands ueen & loo, qui signifient terre marécageuse & basse. C’étoit un petit bourg que Rénaud, duc de Gueldre, entoura de murailles en 1343, & lui donna le titre de ville. Elle a été prise & reprise plusieurs fois dans toutes les guerres des Pays-bas. Enfin par le traité de Barriere, l’empereur l’a cédée aux Etats-généraux en toute propriété & souveraineté. On y compte trois à quatre mille habitans, qui sont presque tous catholiques, & qui jouissent de l’exercice public de leur religion ; ce sont pour la plûpart des petits marchands, bateliers, voituriers, & de semblables professions, partagés en petits corps de métiers.


Le commerce étoit autrefois très-florissant dans cette ville, mais il est extrémement déchu depuis le partage du haut-quartier de Gueldre, entre quatre différentes puissances. Ce partage a donné lieu à l’établissement de plusieurs péages sur la Meuse, dont le nombre, & les droits qu’on y fait payer, ont causé la ruine du trafic.


La monnoie regne à Venlo sur le pié de celle des pays voisins, comme Clèves, Juliers, & autres, & en Allemagne.


La police y a été réglée par la résolution de L. H. P. du 25 Mai 1726. L’état entretient à Venlo un receveur pour la perception du verponding. L’amirauté de Rotterdam y a aussi ses officiers ; & les Etats genéraux ont établi dans cette ville un conseil supérieur, pour juger les causes civiles qui seroient portées par revision, ou en premiere instance, tant de la ville que tout le district sous leur domination. Long. 23. 38. lat. 51. 22.


C’est à Venlo que Guillaume, duc de Clèves, demanda pardon à genoux à l’empereur Charles-Quint pour s’être révolté contre lui en 1543. C’est aussi dans cette même place qu’on fit le premier essai des bombes, expérience fatale, qui depuis a été si funeste à une infinité de belles villes. Il y a encore un autre événement digne de remarque par rapport à Venlo ; c’est que les Espagnols, dans le dessein de détruire le commerce que les Hollandois entretenoient avec l’Allemagne par le Rhein, entreprirent en 1627, de faire un canal pour détourner ce fleuve, & le joindre à la Meuse. Le canal commençoit au-dessous de Rheinberg, passoit à l’abbaye de Campen à Gueldre ; puis après avoir coupé la petite riviere du Niers, il devoit se rendre dans la Meuse à Venlo. Il auroit eu 18 lieues d’étendue ; & on l’avoit déjà appellé le nouveau Rhein, ou la Fosse eugénienne, du nom de l’infante Isabelle Eugénie, &c. On commença d’y travailler le 21 Septembre ; mais cet ouvrage fut abandonné la même année, ou parce que l’Espagne ne jugea pas à-propos de continuer la dépense, ou parce qu’elle prévit que ce canal n’auroit pas l’effet qu’elle attendoit.


Je connois deux savans célebres dont Venlo est la patrie, Goltzius & Puteanus.


Goltzius (Hubert), naquit dans cette ville en 1526, & mourut à Bruges, en 1583, à 57 ans. C’est un excellent antiquaire, qui voyagea dans toute l’Europe pour chercher les preuves de l’histoire par les médailles ; & par-tout son mérite lui ouvrit les cabinets des curieux. Il n’étoit pas seulement antiquaire, mais dessinateur, peintre & graveur. Comme il craignoit qu’on ne laissât glisser dans ses ouvrages des fautes qu’on eût pu lui imputer, il établit dans sa maison une imprimerie, dans laquelle il faisoit imprimer ses livres, les corrigeant lui-même avec beaucoup de soin. Il a publié sur les médailles deux livres précieux ; 1°. Siciliæ & magnæ Groeciæ Nunuismatæ. 2°.​ Thesaurus rei antiquariæ. On l’avoit soupçonné d’avoir imposé au public sur plusieurs médailles, mais M. Vaillant a pris sa défense, & lui a rendu la justice qu’il méritoit, après un examen des plus approfondis.


Outre les deux ouvrages dont nous venons de parler, on a encore de Goltzius d’autres bons livres sur l’histoire romaine, & en particulier, 1°. vita & res gestæ Augusti, Antuerpioe, 1644, avec des commentaires de Nonnius. 2°. Imperatorum imagines à C. Julio Cæsare ad Carolum Quintum, ex veteribus numismatibus.  3°. Fasti magistratuum & triumphorum Romanorum, ab urbe condita usque ad Augusti obitum.


Puteanus (Erycius), naquit à Venlo en 1574, passa en Italie l’an 1597, & fut nommé professeur en l’éloquence de Milan, l’an 1601. La ville de Rome l’agrégea en 1603, au nombre de ses citoyens & de ses patriciens. Il se rendit à Louvain l’an 1606, pour y succéder à la chaire que Juste-Lipse avoit occupée avec tant de gloire. Il s’acquit beaucoup de considération dans les Pays-bas, & y posséda le titre d’historiographe du roi d’Espagne, & celui de conseiller de l’archiduc Albert. Il mourut l’an 1646, âgé de 72 ans.


C’étoit un homme d’érudition, & qui entretenoit un prodigieux commerce de lettres. Elles ont été recueillies avec ses autres œuvres, & imprimées à Louvain en 1662, en V. tomes in-8°. Son statera belli & pacis, fit beaucoup de bruit & pensa le ruiner. L’auteur conseilloit la paix, & faisoit voir que la continuation de la guerre nuiroit infiniment aux Espagnols.


Il s’expliqua nettement sut les avantages que les ennemis avoient déjà remportés, & sur les victoires qu’ils pouvoient attendre. C’étoit un livre d’un tout autre tour que celui de ceux qui, pour animer leur nation à continuer la guerre, lui étalent mille descriptions artificieuses de ses forces, & de la foiblesse de l’ennemi.


L’événement justifia que Puteanus ne se trompoit pas ; car si l’Espagne avoit conclu la paix avec les Provinces unies l’an 1633, elle se seroit épargnée bien des dépenses, des malheurs & des pertes. Je conviendrois cependant que l’historiographe du prince, ne médita pas assez dans cette occasion sur les belles paroles de Salluste, qu’il mit au commencement de son livre, & qui lui montroit sagement les raisons pour lesquelles il est dangereux de donner conseil aux rois. Scio ego, dit l’historien romain, quàm difficile atque asperum factu sit, consilium dare regi, aut imperatori ; postremò cuiquam mortali, cujus opes in excelso sunt : quippe cùm & illis consultorum copiæ adsint ; neqùe de futuro quisquam satis callidus, satisque prudens sit. (Le chevalier de Jaucourt.)​","[[""51 22' N 23 38' E""]]",,51 22' N 23 38' E,51 22' N 23 38' E
v17-2034-0,ZUICKAU,"ZUICKAU, (Géog. mod.)​ ville d’Allemagne, dans le margraviat de Misnie, au cercle de Voigtland, sur la Mulde. Elle est bien bâtie, & a, dans les montagnes de son voisinage, des mines d’argent, autrefois abondantes, & maintenant épuisées. Long. 30. 28. latit. 50. 22.


Langius (Rodolphe), gentilhomme de Westphalie & prevôt de l’église cathédrale de Munster, naquit à Zuickau, & mourut en 1519, à 81 ans. Il se distingua par sa science & par son zele pour la renaissance des lettres en Allemagne, & il en fut en​ effet le principal restaurateur. Il porta son oncle doyen de Munster à y fonder une école, dont la direction fut donnée à des gens habiles, & Langius leur ouvrit sa belle bibliotheque.


Les lettres ayant commencé à fleurir à Zuickau, Haguenbot, né dans cette ville, traduisit du grec en latin les œuvres d’Hippocrate, Ætius, Æginete, & une bonne partie de Galien. Il employa plus de vingt ans à ce travail, & mourut en 1558, âgé de 58 ans. Le précepteur d’Haguenbot avant cru que ce nom qui signifie en allemand le fruit de l’églantier, designoit le fruit du cornouiller, en latin cornum, le nomma Cornarius, & c’est sous ce nom qu’il est connu par ses ouvrages.


Il y a quelques autres gens de lettres nés à Zuickau, & dont les bibliographes allemands font mention ; savoir, Daumius (Christian), Feller (Joachim), Haloander (Gregoire), Muncer (Thomas), Schmider (Sigismond), Stork (Nicolas), &c. mais aucun d’eux n’a porté son nom au-delà du cercle de Voigtland. (D. J.)​","[[""50 22' N 30 28' E""]]",,50 22' N 30 28' E,50 22' N 30 28' E
v17-2038-0,ZULPICH ou ZULCH,"ZULPICH ou ZULCH, (Géog. mod.)​ ville d’Allemagne, enclavée dans le duché de Juliers, & dépendante de l’électorat de Cologne, sur la riviere de Nassel, à 4 lieues au midi de Juliers, & à égale distance au couchant de Bonn. On croit que c’est l’ancien Tolbiacum, connu par la bataille que Clovis y gagna l’an 496. Long. 24. 21. latit. 50. 30. (D. J.)​","[[""50 30' N 24 21' E""]]",,50 30' N 24 21' E,50 30' N 24 21' E
