id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v2-913-0,BELLUNO,"*​ BELLUNO, (Géog.)​ ville d’Italie, capitale du Bellunois dans la Marche-Trévisane, sur la Piave. Long. 29. 45. lat. 46. 9.","[[""46 9' N 29 45' E""]]",,46 9' N 29 45' E,46 9' N 29 45' E
v2-943-0,BENAVARRI,"*​ BENAVARRI, (Géographie)​ ville d’Espagne, au royaume d’Aragon. Long. 18. 10. lat. 41. 55.","[[""41 55' N 18 10' E""]]",,41 55' N 18 10' E,41 55' N 18 10' E
v2-962-0,BENEVENT,"*​ BENEVENT, (Géog.)​ ville d’Italie, au royaume de Naples, près du confluent du Sabato & du Calore. Long. 32. 27. lat. 41. 6.","[[""41 6' N 32 27' E""]]",,41 6' N 32 27' E,41 6' N 32 27' E
v2-971-0,BENI-ARAX,"*​ BENI-ARAX, (Géog.)​ ville d’Afrique, au royaume d’Alger. Long. 17. lat. 35.",[['35 N 17 E']],,35 N 17 E,35 N 17 E
v2-980-0,BENSHEIM,"*​ BENSHEIM, (Géog.)​ petite ville d’Allemagne dans l’électorat de Mayence, sur un ruisseau. Lon. 26. 15. lat. 49. 49.","[[""49 49' N 26 15' E""]]",,49 49' N 26 15' E,49 49' N 26 15' E
v3-1028-0,CITTA-NUOVA,"CITTA-NUOVA, (Géog.)​ petite ville maritime d’Italie dans l’Istrie, dans les états de la république de Venise. Long. 37. 23. lat. 45. 30.","[[""45 30' N 37 23' E""]]",,45 30' N 37 23' E,45 30' N 37 23' E
v3-110-0,CHAMBÉRY,"CHAMBÉRY, (Géog. mod.)​ ville considérable & capitale du duché de Savoie, sur les ruisseaux de Laisse & d’Albans. Long. 23. 30. lat. 45. 35.","[[""45 35' N 23 30' E""]]",,45 35' N 23 30' E,45 35' N 23 30' E
v3-1127-0,CLAUDE (Saint),"CLAUDE, (Saint-) Géog. mod.​ ville de France en Franche-Comté, sur la riviere de Lison. Longit. 23. 35. lat. 46. 20.","[[""46 20' N 23 35' E""]]",,46 20' N 23 35' E,46 20' N 23 35' E
v3-13-0,CHABLIS,"CHABLIS, (Géog. mod.)​ petite ville de France dans l’Auxerrois, sur les confins de la Champagne. Long. 21. 20. lat. 47. 47.","[[""47 47' N 21 20' E""]]",,47 47' N 21 20' E,47 47' N 21 20' E
v3-1305-0,COCHIN,"COCHIN, (Géog. mod.)​ ville considérable d’Asie, capitale d’un royaume de même nom sur la côte de Malabar. Les habitans sont idolatres. Les femmes y peuvent prendre autant de maris qu’il leur plaît. Long. 95. 15. lat. 10.","[[""10 N 95 15' E""]]",,10 N 95 15' E,10 N 95 15' E
v3-1402-0,COIMBRE,"COIMBRE, (Géog. mod.)​ grande ville du royaume de Portugal, capitale de la province de Béira, sur le Mondego, fameuse par son université. Long. 9. 40. lat. 40. 10.","[[""40 10' N 9 40' E""]]",,40 10' N 9 40' E,40 10' N 9 40' O
v3-1462-11,Colle,"Colle, (Géog. mod.)​ petite ville d’Italie au grand duché de Toscane, dans le Florentin. Long. 28. 45. lat. 43. 24.","[[""43 24' N 28 45' E""]]",,43 24' N 28 45' E,43 24' N 28 45' E
v3-1496-0,COLMAR,"COLMAR, (Géog. mod.)​ ville considérable de France dans la haute Alsace, dont elle est capitale, près de la riviere d’Ill. Long. 25d2′11″. lat. 48d4′44″.","[['48 4\' 44"" N 25 2\' 11"" E']]",,"48 4' 44"" N 25 2' 11"" E","48 4' 44"" N 25 2' 11"" E"
v3-1616-0,COMMERCY,"COMMERCY, (Géograph. mod.)​ petite ville de France, au duché de Bar, avec titre de principauté, sur la Meuse. Long. 23. 15. lat. 48. 40.","[[""48 40' N 23 15' E""]]",,48 40' N 23 15' E,48 40' N 23 15' E
v3-1718-0,COMPOSTELLE,"COMPOSTELLE, (Géogr. mod.)​ ville fameuse d’Espagne à cause du pélerinage de S. Jacques, dont on croit que les reliques y reposent, sur les rivieres de Tambra & d’Ulla. Long. 9. 28. lat. 42. 54.","[[""42 54' N 9 28' E""]]",,42 54' N 9 28' E,42 54' N 9 28' E
v3-1766-0,CONCHES,"CONCHES, (Géog. mod.)​ petite ville de France en Normandie, dans le pays d’Onche. Long. 18d. 26′. 6″. lat. 48d. 57′. 43″.","[['48 57\' 43"" N 18 26\' 6"" E']]",,"48 57' 43"" N 18 26' 6"" E","48 57' 43"" N 18 26' 6"" E"
v3-1806-0,CONDE,"CONDÉ, (Géog. mod.)​ petite ville très-forte de France aux Pays-bas dans le Hainaut, près du confluent de la Haine & de l’Escaut. Long. 21d. 15′. 33″. lat. 50d. 26′. 55″.","[['50 26\' 55"" N 21 15\' 33"" E']]",,"50 26' 55"" N 21 15' 33"" E","50 26' 55"" N 21 15' 33"" E"
v3-1806-1,Condé,"Condé, (Géog. mod.)​ petite ville de France en Normandie, dans le Bessin sur le Nereau. Long. 16. 58. lat. 48. 50.","[[""48 50' N 16 58' E""]]",,48 50' N 16 58' E,48 50' N 16 58' E
v3-2-0,CHAALONS ou CHASLONS sur Marne,"CHAALONS ou CHASLONS sur Marne, (Géog. mod.)​ grande ville de France, en Champagne, sur les rivieres de Marne, de Mau & de Nau. Long. 22d2′12″ . lat. 48d57′12″ .","[['48 57\' 12"" N 22 2\' 12"" E']]",,"48 57' 12"" N 22 2' 12"" E","48 57' 12"" N 22 2' 12"" E"
v3-388-16,Chateau-Portien,"Chateau-Portien, (Géog.)​ petite ville de France en Champagne, dans une partie du Rethelois, appellé Portien, sur l’Aine. Long. 21. 58. lat. 49. 35.","[[""49 35' N 21 58' E""]]",,49 35' N 21 58' E,49 35' N 21 58' E
v3-388-17,Chateau-Renard,"Chateau-Renard, (Géog.)​ petite ville de France dans le Gâtinois. Long. 20. 18. lat. 48.","[[""48 N 20 18' E""]]",,48 N 20 18' E,48 N 20 18' E
v3-388-23,Chateau-Vilain,"Chateau-Vilain, (Géog.)​ petite ville de France en Champagne, avec titre de duché-pairie, sur la riviere d’Aujon. Long. 22. 34. lat. 48.","[[""48 N 22 34' E""]]",,48 N 22 34' E,48 N 22 34' E
v3-444-0,CHAUL,"CHAUL, (Geog.)​ ville forte des Indes, sur la côte de Malabar, dans le royaume de Visapour, avec un port. Long. 90. 20. lat. 18. 30.","[[""18 30' N 90 20' E""]]",,18 30' N 90 20' E,18 30' N 90 20' E
v3-713-0,CHINI,"CHINI, (Géog.)​ petite ville & comté des Pays-Bas, au duché de Luxembourg, sur la riviere de Semoi. Long. 23. 8. lat. 49. 38.","[[""49 38' N 23 8' E""]]",,49 38' N 23 8' E,49 38' N 23 8' E
v3-838-0,CHRISTIANOPLE,"CHRISTIANOPLE, (Géog.)​ ville forte de Suede, capitale de la Blekingie, avec un port sur la mer Baltique. Long. 34. 12. lat. 56. 20.","[[""56 20' N 34 12' E""]]",,56 20' N 34 12' E,56 20' N 34 12' E
v3-958-0,CIOTAT,"CIOTAT, (Géog. mod.)​ ville maritime de France en Provence, viguerie d’Aix. Long. 23. 15. lat. 43.10. Cinxia vient de Cingo.","[[""43 10' N 23 15' E""]]",,43 10' N 23 15' E,43 10' N 23 15' E
v4-1005-0,CRAVAN,"CRAVAN, (Géog. mod.)​ petite ville de France en Bourgogne, près du confluent de la Cure & de l’Yonne. Long. 21. 15. lat. 47. 42.","[[""47 42' N 21 15' E""]]",,47 42' N 21 15' E,47 42' N 21 15' E
v4-1031-0,CREMA ou CRESME,"CREMA ou CRESME, (Géog. mod.)​ ville d’Italie dans l’état de Venise, capitale du Cremasque, sur le Serio. Long. 27. 25. lat. 45. 25.","[[""45 25' N 27 25' E""]]",,45 25' N 27 25' E,45 25' N 27 25' E
v4-1196-0,CROSSEN,"CROSSEN, (Géog. mod.)​ ville d’Allemagne en Silésie, capitale de la principauté de même nom, au confluent du Bober & de l’Oder. Long. 23. lat. 52.",[['52 N 23 E']],,52 N 23 E,52 N 23 E
v4-1204-0,"CROTOY, (le)","CROTOY, (le) Géog. mod.​ petite ville de France en Picardie, dans le Ponthieu, à l’embouchure de la Somme. Long. 19. 20. lat. 50. 15.","[[""50 15' N 19 20' E""]]",,50 15' N 19 20' E,50 15' N 19 20' E
v4-1281-0,CUENCA,"CUENÇA, (Géog. mod.)​ ville d’Espagne dans la nouvelle Castille, capitale du pays de la Sierra, sur la riviere de Xucar. Long. 15. 50. lat. 40. 10.","[[""40 10' N 15 50' E""]]",,40 10' N 15 50' E,40 10' N 15 50' E
v4-1315-0,CULM,"CULM, (Géog. mod.)​ ville de Pologne, capitale du palatinat de même nom, dans la Prusse polonoise, près de la Vistule. Long. 26. 45. Lat. 53. 4.","[[""53 4' N 26 45' E""]]",,53 4' N 26 45' E,53 4' N 26 45' E
v4-1368-0,CURIA MARIA,"CURIA MARIA, (Géog. mod.)​ île de l’Océan en Asie, sur la côte de l’Arabie heureuse, vis-à-vis de l’embouchure de la riviere de Prim. Long. 71. lat. 77.",[['77 N 71 E']],,77 N 71 E,77 N 71 E
v4-1391-0,CURZOLA,"CURZOLA, (Géog. mod.)​ île du golfe de Venise, sur les côtes de Dalmatie, aux Vénitiens. Long. 34. 50. lat. 43. 6.","[[""43 6' N 34 50' E""]]",,43 6' N 34 50' E,43 6' N 34 50' E
v4-1397-0,CUSTRIN,"CUSTRIN, (Geog. mod.)​ ville forte & considérable d’Allemagne au cercle de basse-Saxe, dans la nouvelle marche de Brandebourg. Long. 32. 35. lat. 52. 34.","[[""52 34' N 32 35' E""]]",,52 34' N 32 35' E,52 34' N 32 35' E
v4-1408-0,CUYLEMBOURG,"CUYLEMBOURG, (Géog. mod.)​ ville des Pays-Bas dans les Provinces-Unies du duché de Gueldre, sur le Leck. Long. 22. 43. lat. 51. 58.","[[""51 58' N 22 43' E""]]",,51 58' N 22 43' E,51 58' N 22 43' E
v4-1463-0,CZAKENTHURN,"CZAKENTHURN, (Géog. mod.)​ ville forte d’Allemagne en Stirie, dans l’Autriche, sur les frontieres de Hongrie, entre la Drave & le Muhir. Long. 34. 54. lat. 46. 24.","[[""46 24' N 34 54' E""]]",,46 24' N 34 54' E,46 24' N 34 54' E
v4-1472-0,CZENSTOCHOW,"CZENSTOCHOW, (Géog. mod.)​ petite ville de Pologne au palatinat de Cracovie, sur la Warte. Long. 36. 50. lat 50. 48.","[[""50 48' N 36 50' E""]]",,50 48' N 36 50' E,50 48' N 36 50' E
v4-1482-0,CZONGRAD,"CZONGRAD, (Géog. mod.)​ ville de la haute Hongrie, capitale du comté de même nom, au confluent de la Theiss & du Keres. Long. 38. 32. lat. 46. 30.","[[""46 30' N 38 32' E""]]",,46 30' N 38 32' E,46 30' N 38 32' E
v4-1499-0,DAGHO ou DAGHOA,"DAGHO ou DAGHOA, (Géog. mod.)​ île de la mer Baltique, sur la côte de Livonie, entre le golfe de Finlande & Riga. Long. 40. lat. 59.",[['59 N 40 E']],,59 N 40 E,59 N 40 E
v4-1500-0,DAGNO,"DAGNO, (Géog. mod.)​ petite ville d’Albanie, située sur le Drin. Long. 37. 23. lat. 42.","[[""42 N 37 23' E""]]",,42 N 37 23' E,42 N 37 23' E
v4-1519-0,DALKEITH,"DALKEITH, (Géog. mod.)​ ville d’Ecosse : elle est dans la Lothiane & sur l’Ehsk. Long. 14. 35. lat. 56. 10.","[[""56 10' N 14 35' E""]]",,56 10' N 14 35' E,56 10' N 14 35' E
v4-1525-1,Dam ou Damm,"Dam ou Damm, (Géog. mod.)​ ville des Pays-bas au comté de Flandre. Elle appartient à la maison d’Autriche. Long. 20. 50. lat. 51. 14.","[[""51 14' N 20 50' E""]]",,51 14' N 20 50' E,51 14' N 20 50' E
v4-1562-0,DANGALA ou DONGOLA,"DANGALA ou DONGOLA, (Géog. mod.)​ ville d’Afrique, capitale de la Nubie, située sur le Nil. Long. 52. 10. lat. 15. 6.","[[""15 6' N 52 10' E""]]",,15 6' N 52 10' E,15 6' N 52 10' E
v4-1598-0,DARMOUTH ou DERMOUTZ,"DARMOUTH ou DERMOUTZ, (Géog. mod.)​ ville d’Angleterre, dans le Devonshire. Long. 14. 2. lat. 50. 16.","[[""50 16' N 14 2' E""]]",,50 16' N 14 2' E,50 16' N 14 2' E
v4-1619-0,DAVID (Saint),"DAVID, (Saint-) Géog. mod.​ ville d’Angleterre au pays de Galles, dans le comté de Pembrock, non loin de la mer. Long. 12. 22. lat. 52. 5.","[[""52 5' N 12 22' E""]]",,52 5' N 12 22' E,52 5' N 12 22' E
v4-1634-0,DDAFAR,"DDAFAR, (Géog. mod.)​ ville de l’Arabie heureuse, au royaume d’Yemen, Long. 70. lat. 15.",[['15 N 70 E']],,15 N 70 E,15 N 70 E
v4-1966-0,DELFZY,"DELFZY, (Géog. mod.)​ forteresse des provinces-unies, sur le Fivol, à la seigneurie de Groningue. Long. 24. 26. lat. 53. 18.","[[""53 18' N 24 26' E""]]",,53 18' N 24 26' E,53 18' N 24 26' E
v4-2068-0,"DENDERMONDE, ou DERMONDE, ou TENERMONDE","DENDERMONDE, ou DERMONDE, ou TENERMONDE, ville des Pays-bas autrichiens : elle est située au confluent de la Dendre & de l’Escaut. Long. 21. 38. lat. 51. 3.","[[""51 3' N 21 38' E""]]",,51 3' N 21 38' E,51 3' N 21 38' E
v4-2157-0,DERAS,"DERAS, (Géograph. mod.)​ ville de Perse en Asie. Long. 79. 30. lat. 31. 32.","[[""31 32' N 79 30' E""]]",,31 32' N 79 30' E,31 32' N 79 30' E
v4-2184-0,DÉROTE ou DÉRONTE,"DÉROTE ou DÉRONTE, (Géog. mod.)​ ville d’Egypte, située dans une île qui forme le canal qui va du Caire à Rosette. Longit. 49, lat. 30, 40.","[[""30 40' N 49 E""]]",,30 40' N 49 E,30 40' N 49 E
v4-2489-0,DIEPHOLT,"DIEPHOLT, (Géog. mod.)​ ville d’Allemagne, au cercle de Westphalie. Long. 26. 10. latit. 52. 45.","[[""52 45' N 26 10' E""]]",,52 45' N 26 10' E,52 45' N 26 10' E
v4-2522-0,DIGNANT,"DIGNANT, (Géog. mod.)​ ville d’Istrie en Italie ; elle appartient aux Vénitiens. Long. 31. 40. lat. 45. 10.","[[""45 10' N 31 40' E""]]",,45 10' N 31 40' E,45 10' N 31 40' E
v4-2530-0,DIJON,"DIJON, (Géog. mod.)​ capitale de la Bourgogne, province de France, située entre l’Ouche & Suzon, deux petites rivieres. Long. 22d42′23″. lat. 47d19′22″.","[['47 19\' 22"" N 22 42\' 23"" E']]",,"47 19' 22"" N 22 42' 23"" E","47 19' 22"" N 22 42' 23"" E"
v4-2555-0,DIMOTUC,"DIMOTUC, (Géog. mod.)​ ville de la Romanie, dans la Turquie européenne. Elle est située sur une montagne, baignée par la riviere de Mariza, l’Ebre des anciens. Long. 44. 8. lat. 41. 38.","[[""41 38' N 44 8' E""]]",,41 38' N 44 8' E,41 38' N 44 8' E
v4-2559-0,DINANT,"DINANT, (Géog. mod.)​ ville des Pays-Bas ; elle est située proche de la Meuse ; elle est du diocèse de Liége. Long. 22. 34. lat. 50. 15.","[[""50 15' N 22 34' E""]]",,50 15' N 22 34' E,50 15' N 22 34' E
v4-2686-0,DIU,"DIU, (Géogr. Mod.)​ ville du royaume de Guzarate aux Indes, dans une île de même nom. Long. 86. 20. lat. 21. 45.","[[""21 45' N 86 20' E""]]",,21 45' N 86 20' E,21 45' N 86 20' E
v4-2722-0,DIZIER (Saint),"DIZIER (Saint), Géog. mod.​ ville de Champagne en France ; elle est située sur la Marne, Longit, 22. 25. lat. 48. 35.","[[""48 35' N 22 25' E""]]",,48 35' N 22 25' E,48 35' N 22 25' E
v4-323-0,CONZA,"CONZA, (Géog.)​ petite ville d’Italie au royaume de Naples, dans la principauté ultérieure, sur la riviere d’Offante. Long. 32. 55. lat. 40. 50.","[[""40 50' N 32 55' E""]]",,40 50' N 32 55' E,40 50' N 32 55' E
v4-385-0,COQUIMBO,"COQUIMBO, (Géog.) ville de l'Amérique méridionale, près d'une riviere de même nom au Chili. Long. 306d 241 1511. lat. 29d 541 1011.","[['29 54\' 10"" S 306 24\' 15"" E']]",,"29 54' 10"" S 306 24' 15"" E","29 541' 1011"" S 306 241' 1511"" O"
v4-451-0,CORDOUE,"CORDOUE, (Géogr. mod.)​ ville considérable d’Espagne dans l’Andalousie, sur le Guadalquivir. Long. 13. 48. lat. 37. 42.","[[""37 42' N 13 48' E""]]",,37 42' N 13 48' E,37 42' N 13 48' E
v4-465-0,CORIA,"CORIA, (Géog. mod.)​ petite ville d’Espagne au royaume de Léon dans l’Estramadure, sur la riviere d’Alagon. Long. 12. 2. lat. 39. 36.","[[""39 36' N 12 2' E""]]",,39 36' N 12 2' E,39 36' N 12 2' E
v4-554-0,CORREGIO,"CORREGIO, (Géog. mod.) petite ville d'Italie, capitale d'un petit pays de même nom, au duché de Modene. Long. 28. 20. lat. 44. 145.","[[""44 145' N 28 20' E""]]",,44 145' N 28 20' E,44 145' N 28 20' E
v4-621-0,COSENZA,"COSENZA, (Géog. mod.)​ ville considérable d’Italie au royaume de Naples, sur le Grate. Long. 34. 10. lat. 39. 23.","[[""39 23' N 34 10' E""]]",,39 23' N 34 10' E,39 23' N 34 10' E
v4-635-0,COSSANO,"COSSANO, (Géog. mod.)​ ville d’Italie au royaume de Naples, dans la Calabre ultérieure. Long. 34. 5. lat. 39. 55.","[[""39 55' N 34 5' E""]]",,39 55' N 34 5' E,39 55' N 34 5' E
v4-716-0,COUCY,"COUCY, (Géogr. mod.)​ ville de France dans le Laonois, près de la riviere d’Oyse. Long. 20. 58. lat. 48. 30.","[[""48 30' N 20 58' E""]]",,48 30' N 20 58' E,48 30' N 20 58' E
v5-103-0,DORAR,"DORAR, (Géog. mod.)​ ville de la Marche, en France. Elle est située sur la Sere. Longit. 18. 46. lat. 46. 10.","[[""46 10' N 18 46' E""]]",,46 10' N 18 46' E,46 10' N 18 46' E
v5-114-3,Dormant,"Dormant, (Géog. mod.)​ ville de la Champagne en France ; elle est située sur la Marne. Long. 21. 22. lat. 49. 3.","[[""49 3' N 21 22' E""]]",,49 3' N 21 22' E,49 3' N 21 22' E
v5-119-0,DORNOIK,"DORNOIK, (Géog. mod.) capitale du comté de Susherland en Ecosse. Long. 14. 10. lat. 571 58.",[['57 58\' N 14 10\' E']],,57 58' N 14 10' E,571 58' N 14 10' O
v5-129-0,DORTMUND,"DORTMUND, (Géog. mod.)​ ville d’Allemagne au cercle de Westphalie : elle est située sur l’Emser. Long. 25. 6. lat. 51. 30.","[[""51 30' N 25 6' E""]]",,51 30' N 25 6' E,51 30' N 25 6' E
v5-1323-0,ENGHIEN ou ANGUIEN,"ENGHIEN ou ANGUIEN, (Géog.)​ ville du comté de Hainaut, dans les Pays-Bas. Long. 21. 40. latit. 50. 40.","[[""50 40' N 21 40' E""]]",,50 40' N 21 40' E,50 40' N 21 40' E
v5-1399-2,Ens,"Ens, (Géogr. mod.)​ ville de la haute Autriche, en Allemagne ; elle est située dans le pays & sur la riviere d’Ens. Long. 32. 22. lat. 48. 12.","[[""48 12' N 32 22' E""]]",,48 12' N 32 22' E,48 12' N 32 22' E
v5-147-0,DOUAI,"DOUAI, (Géog. mod.)​ ville de la Flandre françoise aux Pays-Bas : elle est située sur la Scarpe, & communique avec la Deule par un canal. Long. 20d. 44′. 47″. lat. 50d. 22′. 10″.","[['50 22\' 10"" N 20 44\' 47"" E']]",,"50 22' 10"" N 20 44' 47"" E","50 22' 10"" N 20 44' 47"" E"
v5-1497-0,ENTREVAUX,"ENTREVAUX, (Géog.)​ ville de Provence, en France ; elle est située sur le Var. Long. 24. 46. lat. 44. 1.","[[""44 1' N 24 46' E""]]",,44 1' N 24 46' E,44 1' N 24 46' E
v5-1744-0,EPPINGEN,"EPPINGEN, (Géog. mod.)​ ville du Palatinat du Rhin en Allemagne, sur l’Esalts. Long. 27. 34. lat. 49. 12.","[[""49 12' N 27 34' E""]]",,49 12' N 27 34' E,49 12' N 27 34' E
v5-175-0,DOURAK,"DOURAK, (Géog. mod.)​ ville de Perse, située au confluent de l’Euphrate & du Tigre. Long. 74. 32. lat. 32. 15.","[[""32 15' N 74 32' E""]]",,32 15' N 74 32' E,32 15' N 74 32' E
v5-176-0,DOURDAN,"DOURDAN, (Géog. mod.)​ ville de l’île de France ; elle est située sur l’Orge. Longitude 19. 42. lat. 48. 30.","[[""48 30' N 19 42' E""]]",,48 30' N 19 42' E,48 30' N 19 42' E
v5-1832-0,ERLANG,"ERLANG, (Géog. mod.)​ ville du cercle de Franconie, en Allemagne ; elle appartient au marquisat de Culemback, & elle est située sur la Regnitz. Long. 28. 42. lat. 49. 38.","[[""49 38' N 28 42' E""]]",,49 38' N 28 42' E,49 38' N 28 42' E
v5-184-0,DOUVRES ou DOVER,"DOUVRES, ou DOVER, (Géogr. mod.)​ ville maritime d’Angleterre. De ce port à celui de Calais il n’y a que sept lieues. Cette ville est à 23 lieues sud-est d’Angleterrede Londres. Lat. 51. 7. 47. long. 18. 58. 57.","[['51 7\' 47"" N 18 58\' 57"" E']]",,"51 7' 47"" N 18 58' 57"" E","51 7' 47"" N 18 58' 57"" O"
v5-1866-0,ERZEROM,"ERZEROM, (Géog.)​ ville assez grande de la Turquie Asiatique, située sur l’Euphrate, & bâtie dans une plaine au pié d’une chaîne de montagnes, ce qui y rend les hyvers également longs & rudes. Elle est à cinq journées de la met Noire, ​ & à dix de la frontiere de Perse. On la regarde comme le passage & le reposoir de toutes les marchandises des Indes par la Turquie. M. de Tournefort en parle fort au long dans ses voyages, & ce qu’il en dit mérite d’être lu. Long. 6. 34. 15. lat. 39. 56. 35. suivant le P. de Beze. Article de M. le Chevalier de Jaucourt​.","[['39 56\' 35"" N 6 34\' 15"" E']]",,"39 56' 35"" N 6 34' 15"" E","39 56' 35"" N 6 34' 15"" E"
v5-1990-0,ESSEK,"ESSEK, (Géog. mod.)​ ville du comté de Walpon dans l’Esclavonie, en Hongrie ; elle est située sur la Drave. Long. 36. 30. lat. 45. 36.","[[""45 36' N 36 30' E""]]",,45 36' N 36 30' E,45 36' N 36 30' E
v5-2024-0,ESTAMPES,"ESTAMPES, (Géog. mod.)​ ville de la Beauce, en France ; elle est située sur la Suine. Long. 19. 45. lat. 48. 24.","[[""48 24' N 19 45' E""]]",,48 24' N 19 45' E,48 24' N 19 45' E
v5-2032-0,ESTAPLES,"ESTAPLES, (Géog. mod.)​ ville du Boulonnois, dans la Picardie, en France : elle est située à l’embouchure de la Canches. Long. 19. 18′. 16″. lat. 50. 30″. 44′.","[['50 30\' 44"" N 19 18\' 16"" E']]",,"50 30' 44"" N 19 18' 16"" E","50 44' 30"" N 19 18' 16"" E"
v5-2039-0,ESTE,"ESTE, (Géog. mod.)​ petite ville du Padoüan, dans l’état de Venise, en Italie. Longit. 29. 15. lat. 45. 15.","[[""45 15' N 29 15' E""]]",,45 15' N 29 15' E,45 15' N 29 15' E
v5-332-0,DUNKERQUE,"DUNKERQUE, (Géog. mod.)​ ville de France, au comté de Flandres. Long. 20d. 2′. 52″. lat. 51d. 2′. 4″.","[['51 2\' 4"" N 20 2\' 52"" E']]",,"51 2' 4"" N 20 2' 52"" E","51 2' 4"" N 20 2' 52"" E"
v5-349-1,Durango,"Durango, (Géog. mod.)​ ville de l’Amérique septentrionale, dans la nouvelle Biscaye. Long. 271. 15. lat. 24. 30.","[[""24 30' N 271 15' E""]]",,24 30' N 271 15' E,24 30' N 271 15' E
v5-362-0,DURHAM,"DURHAM, (Géog. mod.)​ capitale de la province d’Angleterre qui a le même nom ; elle est sur la Ware. Long. 15. 55. lat. 54. 45.","[[""54 45' N 15 55' E""]]",,54 45' N 15 55' E,54 45' N 15 55' E
v5-46-0,DOLTABAR,"DOLTABAR, (Géog. mod.)​ ville de la province de Balagale dans les états du Mogol. Long. 94. 30. lat. 18. 40.","[[""18 40' N 94 30' E""]]",,18 40' N 94 30' E,18 40' N 94 30' E
v5-75-0,DOMITZ,"DOMITZ, (Géog. mod.)​ ville d’Allemagne, au cercle de basse Saxe. Elle est située au confluent de l’Elbe & l’Elve. Long. 29. 16. lat. 53. 25.","[[""53 25' N 29 16' E""]]",,53 25' N 29 16' E,53 25' N 29 16' E
v5-761-0,EGLISOU ou EGLISAU,"EGLISOU ou EGLISAU, (Géog. mod.)​ ville du canton de Zurich, en Suisse, sur la rive droite du Rhin. Long. 26. 15. lat. 47. 45.","[[""47 45' N 26 15' E""]]",,47 45' N 26 15' E,47 45' N 26 15' E
v5-77-0,DOMME,"DOMME, (Géog. mod.)​ ville du haut Périgord, en France : elle est située sur une montagne, proche de la Dordogne. Long. 18. 54. lat. 45. 58.","[[""45 58' N 18 54' E""]]",,45 58' N 18 54' E,45 58' N 18 54' E
v5-803-0,EIMBECK,"EIMBECK, (Géog. mod.)​ ville de la basse Saxe en Allemagne. C’est la capitale du Grubenhagen. Elle est proche de l’Ilme. Long. 17. 38. lat. 51. 46.","[[""51 46' N 17 38' E""]]",,51 46' N 17 38' E,51 46' N 17 38' E
v5-827-0,ELBEUF,"ELBEUF, (Géog. mod.)​ gros bourg de Normandie, en France ; il a titre de duché-pairie : il est situé sur la Seine. Long. 18. 38. lat. 49. 20.","[[""49 20' N 18 38' E""]]",,49 20' N 18 38' E,49 20' N 18 38' E
v5-89-0,DONCHERY,"DONCHERY, (Géog. mod.)​ ville de la Champagne en France : elle est située sur la Meuse, dans le Rhetelois. Long. 22d32′56″. lat. 49d41′51″.","[['49 41\' 51"" N 22 32\' 56"" E']]",,"49 41' 51"" N 22 32' 56"" E","49 41' 51"" N 22 32' 56"" E"
v5-899-0,ELNBOGEN ou LOKER,"ELNBOGEN ou LOKER, (Géog. mod.)​ ville de Boheme au cercle de même nom : elle est sur l’Eger. Long. 30. 26. lat. 50. 20.","[[""50 20' N 30 26' E""]]",,50 20' N 30 26' E,50 20' N 30 26' E
v5-916-0,ELY,"ELY, (Géog. mod.)​ ville du comté de Cambridge, en Angleterre ; elle est située sur l’Oust. Long. 17.35. lat. 52.20.","[[""52 20' N 17 35' E""]]",,52 20' N 17 35' E,52.20 N 17.35 E
v5-960-0,EMBDEN,"EMBDEN, (Géog. mod.)​ ville du cercle de Westphalie en Allemagne, capitale du comté de même nom, située sur l’Ems. Long. 24. 38. lat. 53. 20.","[[""53 20' N 24 38' E""]]",,53 20' N 24 38' E,53 20' N 24 38' E
v6-241-0,EUSTACHE L'Ile de Saint-,"EUSTACHE, (l’Ile de Saint-) Géog. mod.​ île de l’Amérique septentrionale : c’est la plus forte des Antilles, par sa situation. Long. 17. 40. lat. 16. 40.","[[""16 40' N 17 40' E""]]",,16 40' N 17 40' E,16 40' N 17 40' E
v6-429-0,EYND'HOUE,"EYND’HOUE, (Géog. mod.)​ ville du Brabant hollandois, aux Pays-Bas ; elle est située sur la Drommel. Long. 23. 5. lat. 51. 28.","[[""51 28' N 23 5' E""]]",,51 28' N 23 5' E,51 28' N 23 5' E
v6-646-0,FEARNES,"FEARNES, (Géog.)​ petite ville d’Irlande dans Leinstershire, avec un évêché suffragant de Dublin, à dix-huit lieues S. de ladite ville. Long. 11. 6. lat. 52. 32. (D. J.)​","[[""52 32' N 11 6' E""]]",,52 32' N 11 6' E,52 32' N 11 6' O
