id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v2-2677-0,BUST ou BOST,"BUST ou BOST, (Géog.)​ ville forte d’Asie, en Perse, capitale du Sablestan. Long. 87. 50. lat. 31.  50.","[[""31 50' N 87 50' E""]]",,31 50' N 87 50' E,31 50' N 87 50' E
v2-2728-0,CAANA,"CAANA, (Géog.)​ ville d’Egypte sur le bord oriental du Nil, agréable par sa situation, & curieuse par beaucoup de monumens. Long. 49. 58. lat. 25.  30.","[[""25 30' N 49 58' E""]]",,25 30' N 49 58' E,25 30' N 49 58' E
v2-2754-0,CABES ou GABES,"CABES ou GABES, (Géog.)​ ville d’Afrique au royaume de Tunis, assez près du golfe du même nom. Long. 28. 30. lat. 33. 40.","[[""33 40' N 28 30' E""]]",,33 40' N 28 30' E,33 40' N 28 30' E
v2-2786-0,CABRA,"CABRA, (Géog.)​ ville d’Afrique au royaume de Tombut dans la Nigritie, sur le bord du Sénégal. Long. 18. 25. lat. 15. 10.","[[""15 10' N 18 25' E""]]",,15 10' N 18 25' E,15 10' N 18 25' O
v2-2945-0,CAIRE (le),"CAIRE, (le) Géog.​ grande ville d’Afrique, capitale de l’Egypte ; elle passe pour l’une des plus consi-​dérables de la domination des Turcs : elle est sur la rive orientale du Nil. Lon. 49d. 6′. 15″. lat. 30d. 2′. 30″.","[['30 2\' 30"" N 49 6\' 15"" E']]",,"30 2' 30"" N 49 6' 15"" E","30 2' 30"" N 49 6' 15"" E"
v2-2946-0,CAIROAN,"CAIROAN, (Géog.)​ ville d’Afrique, au royaume de Tunis. Lon. 29. lat. 35. 40.","[[""35 40' N 29 E""]]",,35 40' N 29 E,35 40' N 29 E
v2-2958-0,CALAA,"CALAA, (Géog.)​ ville d’Afrique au royaume de Tremecen. Long. 12. 30. lat. 31. 10.","[[""31 10' N 12 30' E""]]",,31 10' N 12 30' E,31 10' N 12 30' E
v2-296-0,BANCOK,"*​ BANCOK (Géog.)​, fort d’Asie, au royaume de Siam, dans les Indes. Long. 119. lat. 13. 25.","[[""13 25' N 119 E""]]",,13 25' N 119 E,13 25' N 119 E
v2-2995-0,CALATAYUD,"CALATAYUD, (Géog.)​ ville d’Espagne dans le royaume d’Arragon, au confluent du Xalon & du Xiloca. Long. 16. 10. lat. 41. 22.","[[""41 22' N 16 10' E""]]",,41 22' N 16 10' E,41 22' N 16 10' E
v2-3052-0,CALI,"CALI, (Géog.)​ ville de l’Amérique méridionale, au Popayan, sur le bord de la riviere Cauca. Long.  304. 30. lat. 3. 15.","[[""3 15' N 304 30' E""]]",,3 15' N 304 30' E,3 15' N 304 30' O
v2-3058-0,CALICUT ou CALECUT,"CALICUT ou CALECUT, (Géog.)​ ville & royaume des Indes sur la côte de Malabar. La ville de ce nom est une des plus grandes de l’Inde. Le samorin ou roi du pays y fait sa résidence. On dit que lorsque ce prince se marie, les prêtres commencent par coucher avec sa femme, & qu’ensuite il leur fait un présent pour leur marquer sa reconnoissance de la faveur signalée qu’ils ont bien voulu lui faire : ce ne sont point ses enfans qui lui succedent, mais ceux de sa sœur. A l’exemple de leur souverain, les habitans de ce royaume ne font point difficulté de communiquer leurs femmes à leurs amis. Une femme peut avoir jusqu’à sept maris : si elle devient grosse, elle adjuge l’enfant à qui bon lui semble, & on ne peut appeller de son jugement. Les habitans de Calicut croient un Dieu : mais ils prétendent qu’il ne se mêle point du gouvernement de l’univers, & qu’il a laissé ce soin au diable, à qui conséquemment ils offrent des sacrifices. Il se fait un grand commerce à Calicut : il consiste en poivre, gingembre, bois d’aloès, canelle, & autres épiceries. La ville de Calicut est au degré de long. 93. 10. lat. 11. 21.","[[""11 21' N 93 10' E""]]",,11 21' N 93 10' E,11 21' N 93 10' E
v2-3090-0,CALMAR,"CALMAR, (Géog.)​ grande ville fortifiée de Sue-​de, dans la province de Smaland, avec un port sur la mer Baltique, sur le détroit auquel on donne le nom de Calmar-Sund. Long. 34. 33. lat. 56. 48.","[[""56 48' N 34 33' E""]]",,56 48' N 34 33' E,56 48' N 34 33' E
v2-3156-0,CAMBOYE ou CAMBOGE,"CAMBOYE ou CAMBOGE, (Géog.)​ ville & royaume d’Asie dans les Indes, borné au nord par le royaume de Laos, à l’orient par la Cochinchine, au sud & à l’ouest par le royaume & le golfe de Siam. Long. 122. 30. lat. 12. 40.","[[""12 40' N 122 30' E""]]",,12 40' N 122 30' E,12 40' N 122 30' E
v2-3161-0,CAMBRIDGE,"CAMBRIDGE, (Géog.)​ ville considérable d’Angleterre, capitale du Cambridgshire, avec titre de duché, fameuse par son université. Elle est sur la riviere de Cam. Long. 17. 28. lat. 52. 10.","[[""52 10' N 17 28' E""]]",,52 10' N 17 28' E,52 10' N 17 28' E
v2-3178-0,CAMERINO,"CAMERINO, (Géog.)​ petite ville d’Italie, dans l’état de l’Église, proche de l’Apennin, sur la riviere de Chiento. Long. 30. 42. lat. 43. 5.","[[""43 5' N 30 42' E""]]",,43 5' N 30 42' E,43 5' N 30 42' E
v2-3184-0,CAMIN ou CAMMIN,"CAMIN ou CAMMIN, (Géog.)​ ville d’Allemagne dans la Poméranie ultérieure, proche de la mer Bal-​tique, à l’embouchure de l’Oder. Long. 32. 45. lat.  54. 4.","[[""54 4' N 32 45' E""]]",,54 4' N 32 45' E,54 4' N 32 45' E
v2-3264-0,CANDAHAR,"CANDAHAR, (Géog.)​ grande & forte ville d’Asie, capitale de la province de même nom, sous la domination du roi de Perse, aux frontieres des états du Mogol. Long. 85. lat. 33.",[['33 N 85 E']],,33 N 85 E,33 N 85 E
v2-3285-0,Canée (la),"Canée, (la) Géog.​ ville forte de l’île de Candie, avec un port. Long. 41. 43. lat. 35. 28.","[[""35 28' N 41 43' E""]]",,35 28' N 41 43' E,35 28' N 41 43' E
v2-3391-7,Cap de Bonne-Espérance,"Cap de Bonne-Espérance : ce cap est à l’extrémité méridionale de l’Afrique ; les Portugais le découvrirent ; depuis les Hollandois y bâtirent un fort & s’y établirent ; ensorte qu’ils exigent des péages des autres nations qui y abordent. Il y croît du froment & de l’orge en abondance, ainsi que différentes sortes de légumes & de fruits ; il y croît aussi du vin de liqueur très-estimé. Long. 37. 45. lat. mérid. 34. 40.","[[""34 40' S 37 45' E""]]",,34 40' S 37 45' E,34 40' S 37 45' E
v2-3409-0,CAPELLE (la),"CAPELLE, (la) Géog.​ petite ville de France, en Picardie, dans la Tierache, à cinq lieues de Guise. Long. 21. 34. lat. 49. 58.","[[""49 58' N 21 34' E""]]",,49 58' N 21 34' E,49 58' N 21 34' E
v2-348-4,Bar-sur-Aube,"*​ Bar-sur-Aube, (Géog.)​ ville de France en Champagne, capitale du Vallage. Long. 22. 20. lat. 48. 14.","[[""48 14' N 22 20' E""]]",,48 14' N 22 20' E,48 14' N 22 20' E
v2-3588-0,CARCASSONE,"CARCASSONE, (Géog.) ville de France, en Languedoc : il y a beaucoup de manufactures de draps ; elle est sur l'Aude. Longit. 20d. 0'. 49"". lat. 43d. 10'. 51"".","[['43 10\' 51"" N 20 0\' 49"" E']]",,"43 10' 51"" N 20 0' 49"" E","43 10' 51"" N 20 0' 49"" E"
v2-361-0,"BARANCA DE MELAMBO, (la)","*​ BARANCA DE MELAMBO, (la) Géog.​ ville de l’Amérique, dans la province de Sainte-Marthe, en terre-ferme, sur la riviere de la Magdeleine. Long. 306. lat. 11.",[['11 N 306 E']],,11 N 306 E,11 N 306 O
v2-3610-0,CARDIGAN,"CARDIGAN, (Géog.)​ ville d’Angleterre, capitale d’une province qu’on nomme Cardigan-shire, avec titre de comté, dans la province de Galles. Long. 12. 50. lat. 52. 13.","[[""52 13' N 12 50' E""]]",,52 13' N 12 50' E,52 13' N 12 50' E
v2-3667-0,CARLILE,"CARLILE, (Géog.)​ ville d’Angleterre assez forte, capitale du duché de Cumberland, sur l’Eden. Long. 14. 17. lat. 55.","[[""55 N 14 17' E""]]",,55 N 14 17' E,55 N 14 17' E
v2-3678-1,Carlstadt,"Carlstadt, (Géog.)​ ville forte de Suede, dans la West-Gothie, sur une île. Long. 31. 40. lat. 59. 16.","[[""59 16' N 31 40' E""]]",,59 16' N 31 40' E,59 16' N 31 40' E
v2-3692-0,CARMONE,"CARMONE, (Géog.)​ ville d’Espagne, dans l’Andalousie. Long. 12. 52. lat. 37. 24.","[[""37 24' N 12 52' E""]]",,37 24' N 12 52' E,37 24' N 12 52' E
v2-3736-0,CARRAVEIRA,"CARRAVEIRA, (Géog.)​ ville de la Turquie, en Europe, dans la Macédoine. Long. 40. lat 40. 27.","[[""40 27' N 40 E""]]",,40 27' N 40 E,40 27' N 40 E
v2-3775-1,Carthagene,"Carthagene, (Géog.)​ grande ville de l’Amérique méridionale, capitale de la province de même nom. Il s’y fait un commerce très-considérable. Son port passe pour le meilleur du Nouveau-monde. Lon. 302. 10. lat. 10d. 30′. 25″.","[['10 30\' 25"" N 302 10\' E']]",,"10 30' 25"" N 302 10' E","10 30' 25"" N 302 10' O"
v2-3794-1,Casal-maggiore,"Casal-maggiore, petite ville forte d’Italie située sur le Pô, au duché de Milan. Long. 27. 50. lat. 45. 6.","[[""45 6' N 27 50' E""]]",,45 6' N 27 50' E,45 6' N 27 50' E
v2-3818-0,CASHEL ou CASSEL,"CASHEL ou CASSEL, (Géog.)​ ville d’Irlande au comté de Tipperary. Long. 9. 52. lat. 52. 36.","[[""52 36' N 9 52' E""]]",,52 36' N 9 52' E,52 36' N 9 52' O
v2-3837-1,Cassano ou Cossano,"Cassano ou Cossano, (Géog.)​ petite ville d’Italie, au royaume de Naples, dans la Calabre citérieure, à deux lieues du golfe de Tarente. Long. 34. 5. lat. 39. 55.","[[""39 55' N 34 5' E""]]",,39 55' N 34 5' E,39 55' N 34 5' E
v2-3885-0,CASTELLANE,"CASTELLANE, (Géog.)​ ville de France en Provence, au diocese de Senez. Lon. 24. 24. lat. 43. 55.","[[""43 55' N 24 24' E""]]",,43 55' N 24 24' E,43 55' N 24 24' E
v2-3903-0,CASTILLON,"CASTILLON, (Géog.)​ ville de France dans la Guienne, au Périgord, sur la Dordogne. Long. 17. 43. lat. 44. 52.","[[""44 52' N 17 43' E""]]",,44 52' N 17 43' E,44 52' N 17 43' E
v2-3908-1,Castle-Rising,"Castle-Rising, (Géog.)​ petite ville d’Angleterre dans le duché de Norfolck. Long. 17. 51. lat. 52. 45.","[[""52 45' N 17 51' E""]]",,52 45' N 17 51' E,52 45' N 17 51' E
v2-3916-0,CASTRES,"CASTRES, (Géog.)​ ville de France en Languedoc. Long. 19. 55. lat. 43d. 37′. 10″.","[['43 37\' 10"" N 19 55\' E']]",,"43 37' 10"" N 19 55' E","43 37' 10"" N 19 55' E"
v2-3917-1,Castro,"Castro, (Géog.)​ petite ville d’Italie dans la Campagne de Rome, sur le Garigliano, à deux milles de Fondi, avec titre de duché. Long. 29. 15. lat. 42. 33.","[[""42 33' N 29 15' E""]]",,42 33' N 29 15' E,42 33' N 29 15' E
v2-4324-0,CERVIA,"CERVIA, (Géog.)​ ville d’Italie dans la Roma-​gne, sur le golfe de Venise, entre les rivieres de Savio & de Pisatello. Long. 30. lat. 44. 16.","[[""44 16' N 30 E""]]",,44 16' N 30 E,44 16' N 30 E
v2-4337-0,CESARÉE,"CESARÉE, s. f. (Géog. anc. & mod.)​ ville de Palestine, d’une situation très-avantageuse le long de la mer, auparavant appellée la tour de Straton ; dans la suite Flavie Auguste Césarée. Long. 66. 15. lat. 32. 20.","[[""32 20' N 66 15' E""]]",,32 20' N 66 15' E,32 20' N 66 15' E
v2-446-0,BAREITH,"*​ BAREITH (Géog.)​ petite ville d’Allemagne, en Franconie, dans le margraviat de Culmbach. Long. 29. 20. lat. 50.","[[""50 N 29 20' E""]]",,50 N 29 20' E,50 N 29 20' E
v2-458-0,BARI,"*​ BARI (Géog.)​ ville d’Italie, au royaume de Naples, capitale de la terre de même nom. Long. 34. 32. lat. 41. 31.","[[""41 31' N 34 32' E""]]",,41 31' N 34 32' E,41 31' N 34 32' E
v2-757-0,BEAUFORT,"*​ BEAUFORT, (Géog.)​ petite ville d’Anjou. Lon. 17. 26. lat. 47. 26.","[[""47 26' N 17 26' E""]]",,47 26' N 17 26' E,47 26' N 17 26' E
v2-766-0,BEAUMARIS,"*​ BEAUMARIS, (Géog.)​ ville d’Angleterre, capitale de l’ile d’Anglesey, sur le détroit de Menay. Long. 13. 4. lat. 53. 20.","[[""53 20' N 13 4' E""]]",,53 20' N 13 4' E,53 20' N 13 4' O
v2-767-1,Beaumont-le-Roger,"Beaumont-le-Roger, (Géog.)​ ville de haute Normandie. Long. 18. 26. lat. 49. 2.","[[""49 2' N 18 26' E""]]",,49 2' N 18 26' E,49 2' N 18 26' E
v2-811-0,BEDFORD,"*​ BEDFORD, (Géog.)​ ville d’Angleterre, dans la province de même nom, avec titre de duché sur l’Ouse. Long. 17. lat. 52. 8.","[[""52 8' N 17 E""]]",,52 8' N 17 E,52 8' N 17 E
v2-840-0,BEICHLINGEN,"*​ BEICHLINGEN, (Géog.)​ ville d’Allemagne, au comté de même nom, dans le cercle de haute Saxe. Long. 29. 20. lat. 51. 20.","[[""51 20' N 29 20' E""]]",,51 20' N 29 20' E,51 20' N 29 20' E
v2-860-0,BELCASTRO,"*​ BELCASTRO, (Géog. anc. & mod.)​ ville d’Italie, au royaume de Naples, dans la Calabre ultérieure, sur une montagne. Long. 34. 45. lat. 39. 6.


On la prend pour la Chonia des anciens : mais il y a peu d’apparence qu’elle ait été bâtie sur les ruines de la Petilia, dont il est parlé dans Strabon, Pline, Ptolomée, & Pomponius Méla.","[[""39 6' N 34 45' E""]]",,39 6' N 34 45' E,39 6' N 34 45' E
v2-93-0,BADE ou BADEN,"*​ BADE ou BADEN (Géographie.)​ ville de Suisse, dans le canton de même nom, sur le Limat. Long. 25. 55. lat. 47. 27.","[[""47 27' N 25 55' E""]]",,47 27' N 25 55' E,47 27' N 25 55' E
v2-982-0,BENTIVOGLIO,"*​ BENTIVOGLIO, (Géog.)​ petite ville & château d’Italie dans le Bolonois. Lon. 29. 4. lat. 44. 37.","[[""44 37' N 29 4' E""]]",,44 37' N 29 4' E,44 37' N 29 4' E
v2-995-0,BERAY,"*​ BERAY, (Géog.)​ ville de France dans la haute-Normandie, avec titre de comté, sur la Carantone. Long. 18. 20. lat. 49. 6.","[[""49 6' N 18 20' E""]]",,49 6' N 18 20' E,49 6' N 18 20' E
v3-1044-0,CIVIDAL-DI-FRIULI,"CIVIDAL-DI-FRIULI, (Géog.)​ petite ville d’Italie au Frioul, dans l’état de Venise, sur la Natisone. Long. 31. lat. 46. 15.","[[""46 15' N 31 E""]]",,46 15' N 31 E,46 15' N 31 E
v3-1059-0,CIVITA-VECCHIA,"CIVITA-VECCHIA, (Géog.)​ petite ville forte d’Italie dans l’état de l’Eglise, sur le bord de la mer. Long. 29. 25. lat. 42. 5.


Il y a encore une ville de ce nom dans l’île de Malte, que les habitans nomment Medine.","[[""42 5' N 29 25' E""]]",,42 5' N 29 25' E,42 5' N 29 25' E
v3-1160-0,CLERAC ou CLAIRAC,"CLERAC ou CLAIRAC, (Géog. mod.)​ ville de France en Agenois, sur le Lot. Longit. 18. 8. latit. 44. 28.","[[""44 28' N 18 8' E""]]",,44 28' N 18 8' E,44 28' N 18 8' E
v3-1175-0,CLEVES,"CLEVES, (Géog. mod.)​ ville assez grande d’Allemagne au cercle de Westphalie, capitale du duché de même nom, remarquable par ses eaux minérales. Long. 23. 45. lat. 51. 48.","[[""51 48' N 23 45' E""]]",,51 48' N 23 45' E,51 48' N 23 45' E
v3-1239-0,CLUNY,"CLUNY, (Hist. eccl.) abbaye célebre de Bénédictins située dans le Mâconnois en Bourgogne sur la riviere de Grone, dans une petite ville à laquelle elle donne son nom, & qui a de long 22. 8. & de lat. 46. 24. C'est le chef lieu d'une congrégation de Bénédictins qu'on nomme l'ordre ou la congrégation de Cluny. L'abbaye de Cluny fut fondée sous la regle de S. Benoît en 910, par Bernon abbé de Gigniac, sous la protection & par les libéralités de Guillaume I. duc d'Aquitaine & comte d'Auvergne. Quelques auteurs modernes ont voulu faire remonter sa fondation à l'an 826; mais leur opinion est destituée de preuves solides. La congrégation de Cluny a donné à l'Eglise trois papes, plusieurs cardinaux, prélats, &c. L'abbaye fut unie dans son érection sous la protection immédiate du S. Siége, avec défense expresse à tous les séculiers ou ecclésiastiques de troubler les moines dans leurs priviléges, & sur-tout dans l'élection de leur abbé. Ils prétendirent par cette raison être exemts de la jurisdiction de l'évêque, ce qui donna lieu peu-à-peu à d'autres abbés de former les mêmes prétentions. Cette contestation vient d'être terminée depuis quelques années au conseil en faveur de l'évêque de Mâcon. Cette abbaye est tenue en commande par un abbé nommé par le R oi : c'est aujourd'hui M. le Cardinal de la Rochefoucauld archevêque de Bourges qui en est titulaire. On regarde la congrégation de Cluny comme la plus ancienne de toutes celles qui se sont unies sous un chef en France, afin de ne composer qu'un seul corps de divers monasteres sous la même regle. La maison chef d'ordre étoit autrefois d'une étendue immense ; puisqu'on raconte qu'en 1245, après la célébration du premier concile de Lyon, le pape Innocent IV. alla à Cluny avec les deux patriarches d'Antioche & de Constantinople, douze cardinaux, trois archevêques, quinze évêques, & plusieurs abbés, tous accompagnés d'une suite convenable, & & qu'ils y furent logés sans qu'aucun des religieux qui étoient en grand nombre se dérangeât ; quoique S. Louis, la reine Blanche sa mere, le comte d'Artois son frere, sa soeur, l'empereur de Constantinople, les fils des rois d'Arragon & de Castille, le duc de Bourgogne, six comtes, & quantité d'autres seigneurs s'y trouvassent en même tems. Elle a souffert des malheurs des guerres civiles ; les Calvinistes l'ont pillée, & ont brûlé la bibliotheque en 1562. (G)","[[""46 24' N 22 8' E""]]",,46 24' N 22 8' E,46 24' N 22 8' E
v3-1355-0,COERBACH,"COERBACH, (Géog. mod.)​ ville d’Allemagne capitale de la principauté de Waldeck, près du pays de Hesse-Cassel. Long. 26. 30. lat. 57. 15.","[[""57 15' N 26 30' E""]]",,57 15' N 26 30' E,57 15' N 26 30' E
v3-1444-0,COLIOURE,"COLIOURE, (Géog. mod.)​ petite ville de France fortifiée dans le Roussillon, au pié des Pyrenées, avec un petit port. Long. 20d45′2″. lat. 42d31′45″.","[['42 31\' 45"" N 20 45\' 2"" E']]",,"42 31' 45"" N 20 45' 2"" E","42 31' 45"" N 20 45' 2"" E"
v3-1498-0,COLMOGOROD,"COLMOGOROD, (Géog. mod.)​ ville de l’empire Russien, dans une île formée par la Dwina. Long. 58. 25. lat. 64. 10.","[[""64 10' N 58 25' E""]]",,64 10' N 58 25' E,64 10' N 58 25' E
v3-1503-0,COLOCZA,"COLOCZA, (Géog. mod.)​ ville de la haute Hongrie, capitale du comté de Bath sur le Danube. Lon. 36. 55. lat. 46. 33.","[[""46 33' N 36 55' E""]]",,46 33' N 36 55' E,46 33' N 36 55' E
v3-1507-0,COLOMAY,"COLOMAY, (Géog. mod.)​ petite ville de Pologne dans la Russie rouge, sur la Pruth. Long. 44. lat. 48. 45.","[[""48 45' N 44 E""]]",,48 45' N 44 E,48 45' N 44 E
v3-1513-0,COLOMBO,"COLOMBO, (Géog. mod.)​ ville forte & considérable des Indes, dans l’île de Ceylan, en Asie, avec une citadelle : elle est aux Hollandois. Longit. 98. latit. 7.",[['7 N 98 E']],,7 N 98 E,7 N 98 E
v3-1718-1,"Compostelle, (la nouvelle)","Compostelle, (la nouvelle) Géog. mod.​ ville de l’Amérique septentrionale, dans la nouvelle Espagne, dans la province de Xalisco. Long. 270. 15. lat. 21.","[[""21 N 270 15' E""]]",,21 N 270 15' E,21 N 270 15' O
v3-1824-0,CONDRIEU,"CONDRIEU, (Géog. mod.)​ petite ville de France au Lyonnois, près du Rhône, remarquable par ses vins. Long. 22. 28. lat. 45. 28.","[[""45 28' N 22 28' E""]]",,45 28' N 22 28' E,45 28' N 22 28' E
v3-234-0,CHAOURE,"CHAOURE, (Géog.)​ petite ville de France en Champagne, à la source de la riviere d’Armance. Long. 21. 40. lac. 48. 6.","[[""48 6' N 21 40' E""]]",,48 6' N 21 40' E,48 6' N 21 40' E
v3-305-0,CHARLEMONT,"CHARLEMONT, (Géog.)​ ville forte d’Irlande, dans la province d’Ulster, sur la riviere de Blaekwater. Long. 10. 40. lat. 54. 20.","[[""54 20' N 10 40' E""]]",,54 20' N 10 40' E,54 20' N 10 40' E
v3-388-10,Chateau-du-Loir,"Chateau-du-Loir, (Géog.)​ petite ville de France dans le Maine, sur le Loir. Long. 18. lat. 47. 40.","[[""47 40' N 18 E""]]",,47 40' N 18 E,47 40' N 18 E
v3-388-11,Chateau-Dun,"Chateau-Dun, (Géog.) ville de France dans l'Orléanois, capitale du Dunois, près du Loir. Long. 19. 0'. 2"". lat. 48d. 4'. 12"".","[['48 4\' 12"" N 19 0\' 2"" E']]",,"48 4' 12"" N 19 0' 2"" E","48 4' 12"" N 19 0' 2"" E"
v3-451-0,CHAUMONT,"CHAUMONT, (Géog.)​ ville de France en Champagne, dans le Bassigni, près de la Marne. Long. 22. 46. lat. 48. 6.","[[""48 6' N 22 46' E""]]",,48 6' N 22 46' E,48 6' N 22 46' E
v3-453-0,CHAUNI,"CHAUNI, (Géog.)​ petite ville de France en Picardie, sur l’Oise. Long. 20. 52′. 44″. lat. 49. 36′. 52″.","[['49 36\' 52"" N 20 52\' 44"" E']]",,"49 36' 52"" N 20 52' 44"" E","49 36' 52"" N 20 52' 44"" E"
v3-484-0,CHEGO ou KECIO,"CHEGO ou KECIO, (Géog.)​ grande ville d’Asie, capitale du royaume de Tunquin, & la résidence du roi. Long. 123. 30. lat. 22.","[[""22 N 123 30' E""]]",,22 N 123 30' E,22 N 123 30' E
v3-639-2,Chiapa de los Indios,"Chiapa de los Indios, (Géog.)​ grande ville de l’Amérique septentrionale au Mexique, dans la province de Chiapa. Long. 284. lat. 15. 6.","[[""15 6' N 284 E""]]",,15 6' N 284 E,15 6' N 284 O
v3-646-0,CHIAVENNE,"CHIAVENNE, (Géog.)​ grande ville de Suisse au pays des Grisons, près du lac de Come. Long. 27. 4. lat. 46. 15.","[[""46 15' N 27 4' E""]]",,46 15' N 27 4' E,46 15' N 27 4' E
v3-706-0,CHINGTU,"CHINGTU, (Géog.)​ ville considérable de la Chine dans la province de Suchuen. Long. 130. 47. lat. 21. 30.","[[""21 30' N 130 47' E""]]",,21 30' N 130 47' E,21 30' N 130 47' E
v3-718-0,CHIOURLIC,"CHIOURLIC, (Géog.)​ ville de la Turquie en Europe, dans la Romanie, sur la riviere de même nom. Long. 45. 22. lat. 41. 28.","[[""41 28' N 45 22' E""]]",,41 28' N 45 22' E,41 28' N 45 22' E
v3-760-0,CHIUSI,"CHIUSI, (Géog.)​ petite ville d’Italie au grand duché de Toscane, dans le Siennois. Long. 29. 30. lat. 43.","[[""43 N 29 30' E""]]",,43 N 29 30' E,43 N 29 30' E
v3-845-0,CHRISTOPHE (Saint),"CHRISTOPHE, (Saint) Géog.​ île de l’Amérique, l’une des Antilles, appartenant aux Anglois, qui y ont plusieurs forts. Long. 315. lat. 17. 30.​","[[""17 30' N 315 E""]]",,17 30' N 315 E,17 30' N 315 O
v3-938-0,CINAN,"CINAN, (Géog.)​ ville considérable de la Chine dans la province de Channton. Long. 134. 50. lat. 37.","[[""37 N 134 50' E""]]",,37 N 134 50' E,37 N 134 50' E
v3-967-0,CIRCESTER ou CIRENCESTER,"CIRCESTER ou CIRENCESTER, (Géog. mod.)​ ville d’Angleterre en Glocestershire, sur le Schurn. Long. 15. 47. lat. 51. 24.","[[""51 24' N 15 47' E""]]",,51 24' N 15 47' E,51 24' N 15 47' E
v4-1042-0,CRÉMONE,"CRÉMONE, (Géog. mod.)​ grande & forte ville d’Italie au duché de Milan, capitale du Crémonois, sur le Pô. Long. 27. 30. lat. 45. 8.","[[""45 8' N 27 30' E""]]",,45 8' N 27 30' E,45 8' N 27 30' E
v4-1058-0,CREPI,"CREPI, (Géog. mod.)​ ville de France dans l’île de France, capitale du Valois. Long. 20. 28. lat. 49. 12.","[[""49 12' N 20 28' E""]]",,49 12' N 20 28' E,49 12' N 20 28' E
v4-1486-0,DABUL,"DABUL, (Géog. mod.)​ grande ville d’Asie au royaume de Visapour, sur la côte de Malabar. Lat. 18. long. 91.",[['18 N 91 E']],,18 N 91 E,18 N 91 E
v4-1525-3,Dam,"Dam, (Géog. mod.)​ ville d’Allemagne à la Poméranie : elle appartient aux Suédois. Elle est située sur l’Oder. Long. 32. 40. lat. 53. 4.","[[""53 4' N 32 40' E""]]",,53 4' N 32 40' E,53 4' N 32 40' E
v4-1558-0,DANDA,"DANDA, (Géog. mod.)​ ville des Indes au royaume de Scéan. Long. 88. 50. lat. 18. 20.","[[""18 20' N 88 50' E""]]",,18 20' N 88 50' E,18 20' N 88 50' E
v4-1569-0,DANNEBERG,"DANNEBERG, (Géog. mod.)​ ville d’Allemagne​au cercle de basse Saxe, sur le Tetze. Long. 29. 20. lat. 53. 18.","[[""53 18' N 29 20' E""]]",,53 18' N 29 20' E,53 18' N 29 20' E
v4-1585-0,DARDA,"DARDA, (Géog. mod.)​ fort de la basse Hongrie sur la Drawe. Long. 36. 45. lat. 45. 55.","[[""45 55' N 36 45' E""]]",,45 55' N 36 45' E,45 55' N 36 45' E
v4-1950-0,DEKENDORF,"DEKENDORF, (Géog. mod.)​ ville d’Allemagne dans la basse Baviere, entre Straubing & Wilshosfen, non loin du Danube. Long. 30. 40. lat. 48. 46.","[[""48 46' N 30 40' E""]]",,48 46' N 30 40' E,48 46' N 30 40' E
v4-2051-1,Démona ou Demont,"Démona ou Demont, fort d’Italie, au marquisat de Saluces, dans le Piémont ; il est situé sur la Stur. Long. 25. 1. lat. 44. 18.","[[""44 18' N 25 1' E""]]",,44 18' N 25 1' E,44 18' N 25 1' E
v4-2075-0,DENIA,"DENIA, (Géog. mod.)​ ville d’Espagne au royaume de Valence ; elle est située au pié d’une montagne proche la mer, vis-à-vis l’île d’Yrica. Long. 18. 8. lat. 39.","[[""39 N 18 8' E""]]",,39 N 18 8' E,39 N 18 8' E
v4-2079-0,DENIS (Saint),"DENIS, (Saint) Géog. mod.​ petite ville de l’île de France, le tombeau des rois françois. Elle est située sur le ruisseau de Crould. Long. 20. 1. 22. lat. 48. 56. 8.


Il y a dans le bas Languedoc, au diocèse de Carcassonne, une petite ville de même nom.","[['48 56\' 8"" N 20 1\' 22"" E']]",,"48 56' 8"" N 20 1' 22"" E","48 56' 8"" N 20 1' 22"" E"
v4-2324-0,DEVENTER,"DEVENTER, (Géog. mod,)​ ville des pays-bas Hollandois, capitale de la province d’Overissel : elle est située sur l’Issel, au confluent de cette riviere & de la Sisipbeck. Long. 23. 43. lat. 52. 18.","[[""52 18' N 23 43' E""]]",,52 18' N 23 43' E,52 18' N 23 43' E
v4-2483-0,DIE,"DIE, (Géogr. mod.)​ capitale du Diois dans le Dauphiné, province de France. Elle est située sur la Drome. Long. 22. 58. lat. 44. 44.","[[""44 44' N 22 58' E""]]",,44 44' N 22 58' E,44 44' N 22 58' E
v4-2484-0,"DIÉ, (S.)","DIÉ, (S.) (Géogr. mod.)​ ville de Lorraine, située sur la Meurtre. Long. 24. 45. lat. 48. 20.","[[""48 20' N 24 45' E""]]",,48 20' N 24 45' E,48 20' N 24 45' E
v4-2490-0,DIEPPE,"DIEPPE, (Géog. mod.)​ ville de la haute Normandie en France, au pays de Caux ; elle est située à l’embouchure de la riviere d’Arques. Long. 49. 55. 17. lat. 18. 44. 12.


Il y a dans la Guinée en Afrique, sur la côte de Maniguette, un lieu appartenant aux François, qui l’ont nommé le petit Dieppe.","[['18 44\' 12"" N 49 55\' 17"" E']]",,"18 44' 12"" N 49 55' 17"" E","18 44' 12"" N 49 55' 17"" E"
